left_elbow_angle,right_elbow_angle,label,source
163.8237,171.78943,pullup_down,127
148.85236,164.37836,pullup_down,127
150.35306,155.20872,pullup_down,127
147.73605,160.21954,pullup_down,127
160.55432,163.17017,pullup_down,127
163.6989,163.15639,pullup_down,127
166.15811,165.26086,pullup_down,127
171.81468,167.60242,pullup_down,127
142.14383,167.59094,pullup_down,128
140.80821,160.40065,pullup_down,128
155.8733,153.8094,pullup_down,128
156.56615,154.99199,pullup_down,128
158.79019,160.24544,pullup_down,128
153.61098,160.45232,pullup_down,128
163.63509,162.31903,pullup_down,128
172.22044,169.36119,pullup_down,128
171.47298,157.38036,pullup_down,128
174.46355,172.26524,pullup_down,128
174.10428,165.49454,pullup_down,128
174.84595,176.36589,pullup_down,128
171.92554,172.6168,pullup_down,128
177.95607,165.07812,pullup_down,128
173.89204,169.79909,pullup_down,128
171.61194,161.60179,pullup_down,128
169.58804,168.5427,pullup_down,128
176.43173,173.28647,pullup_down,128
174.19922,174.70071,pullup_down,128
155.51492,158.78293,pullup_down,128
143.85829,162.23322,pullup_down,128
171.77434,171.34706,pullup_down,128
85.37473,29.786385,pullup_up,128
141.9955,161.21117,pullup_down,129
149.6052,153.44376,pullup_down,129
164.01906,162.68956,pullup_down,129
165.68376,165.3442,pullup_down,129
157.95995,164.09256,pullup_down,129
147.41287,167.40837,pullup_down,129
159.69333,146.85173,pullup_down,129
163.63635,153.54684,pullup_down,129
159.42915,164.73068,pullup_down,129
158.82474,154.16582,pullup_down,129
160.63658,155.45618,pullup_down,129
157.2041,159.81252,pullup_down,129
164.33525,165.38428,pullup_down,129
160.03592,144.15903,pullup_down,129
159.32474,156.6565,pullup_down,129
155.75264,161.7216,pullup_down,129
162.89865,154.84032,pullup_down,129
160.47765,148.63919,pullup_down,129
157.39386,155.48276,pullup_down,129
153.81224,156.34769,pullup_down,129
157.12198,157.0728,pullup_down,129
159.33417,163.86688,pullup_down,129
163.10934,165.21674,pullup_down,129
158.01218,152.34708,pullup_down,129
146.62643,154.39113,pullup_down,129
78.332985,40.612415,pullup_up,129
70.10535,44.81018,pullup_up,129
66.95312,111.23306,pullup_up,129
46.355007,91.31821,pullup_up,129
66.15343,95.319305,pullup_up,129
160.8314,154.42482,pullup_down,129
162.56552,145.6983,pullup_down,129
160.84293,146.52571,pullup_down,129
164.42809,168.33583,pullup_down,129
158.09703,149.14372,pullup_down,129
49.1013,92.76859,pullup_up,129
63.182632,71.882454,pullup_up,129
166.99391,143.32816,pullup_down,129
87.39151,57.33471,pullup_up,129
96.619225,75.62768,pullup_up,129
49.537643,81.64847,pullup_up,129
148.86713,162.27359,pullup_down,129
158.9842,165.0357,pullup_down,129
168.82024,148.81036,pullup_down,129
156.08466,153.168,pullup_down,129
160.42032,159.8842,pullup_down,129
140.13814,161.05186,pullup_down,129
129.3172,177.19495,pullup_down,129
129.30118,171.41653,pullup_down,129
149.93018,173.39386,pullup_down,129
158.00926,164.72038,pullup_down,129
162.11702,150.58403,pullup_down,129
82.60129,90.423256,pullup_up,129
73.981514,89.1796,pullup_up,129
50.170734,83.53049,pullup_up,129
65.24797,83.1891,pullup_up,129
74.67612,90.972305,pullup_up,129
74.60462,96.07282,pullup_up,129
52.85371,93.24024,pullup_up,129
60.76901,99.081314,pullup_up,129
74.97918,105.32738,pullup_up,129
56.472607,93.74911,pullup_up,129
57.23071,100.908745,pullup_up,129
66.582466,118.324196,pullup_up,129
53.687435,105.83544,pullup_up,129
61.20127,118.90016,pullup_up,129
53.810753,97.06334,pullup_up,129
51.0095,103.093445,pullup_up,129
52.475697,105.69233,pullup_up,129
52.34145,96.34646,pullup_up,129
54.531593,93.24629,pullup_up,129
52.488213,98.36892,pullup_up,129
45.121624,88.35533,pullup_up,129
44.145473,63.425316,pullup_up,129
34.308582,77.853775,pullup_up,129
86.92545,89.380196,pullup_up,129
86.06268,89.17952,pullup_up,129
82.51038,90.71704,pullup_up,129
77.31108,90.71163,pullup_up,129
89.53867,89.17253,pullup_up,129
46.103745,103.773384,pullup_up,129
54.558235,104.27773,pullup_up,129
45.94492,105.50839,pullup_up,129
77.8492,97.398254,pullup_up,129
57.056248,109.53552,pullup_up,129
66.08683,93.67913,pullup_up,129
57.44675,111.03845,pullup_up,129
54.513687,109.666084,pullup_up,129
59.086487,97.59795,pullup_up,129
51.449116,106.37809,pullup_up,129
69.94829,111.761475,pullup_up,129
62.349133,111.924225,pullup_up,129
63.17087,110.86244,pullup_up,129
76.577545,101.35753,pullup_up,129
98.869446,88.58617,pullup_up,129
155.723,151.51303,pullup_down,129
155.35445,153.91371,pullup_down,129
174.4401,162.72482,pullup_down,129
158.66145,154.43835,pullup_down,129
159.90012,158.88805,pullup_down,129
160.4627,156.90436,pullup_down,129
169.62367,172.87244,pullup_down,129
162.74365,160.76071,pullup_down,129
163.68744,160.3727,pullup_down,129
161.64677,158.12418,pullup_down,129
161.52982,160.30223,pullup_down,129
165.84343,159.42647,pullup_down,129
162.00464,159.64151,pullup_down,129
166.12772,160.317,pullup_down,129
162.66563,157.93907,pullup_down,129
156.39594,154.74384,pullup_down,129
155.47414,153.6825,pullup_down,129
153.59518,152.13931,pullup_down,129
53.526978,118.89593,pullup_up,129
56.022816,108.88515,pullup_up,129
47.591015,107.61554,pullup_up,129
71.2632,118.1178,pullup_up,129
54.72394,129.91081,pullup_up,129
51.203487,111.916306,pullup_up,129
50.271366,108.154564,pullup_up,129
51.33745,97.087105,pullup_up,129
68.611626,111.49199,pullup_up,129
60.917233,101.38596,pullup_up,129
85.27051,99.76245,pullup_up,129
68.32914,102.28468,pullup_up,129
66.946304,103.241615,pullup_up,129
72.873695,108.45017,pullup_up,129
142.29024,158.79984,pullup_down,129
150.28398,157.95679,pullup_down,129
152.86467,153.66833,pullup_down,130
152.13368,166.0502,pullup_down,130
143.59087,158.67635,pullup_down,130
147.18735,171.6953,pullup_down,130
155.07466,169.82324,pullup_down,130
144.5813,157.05754,pullup_down,130
151.96815,155.35063,pullup_down,130
168.5668,161.49255,pullup_down,130
151.2868,149.27368,pullup_down,130
156.92923,160.63803,pullup_down,130
153.28903,152.32722,pullup_down,130
168.80823,11.600196,pullup_up,130
59.44846,75.5396,pullup_up,130
28.833332,128.96486,pullup_up,130
150.7515,155.71782,pullup_down,130
142.18126,163.68933,pullup_down,130
145.71167,161.86028,pullup_down,130
157.9701,158.16165,pullup_down,130
146.05092,162.78938,pullup_down,130
140.68039,159.73782,pullup_down,130
168.29143,171.00948,pullup_down,130
160.69098,155.7654,pullup_down,130
164.7722,161.20274,pullup_down,130
171.1133,174.55154,pullup_down,130
169.62642,170.05394,pullup_down,130
168.57948,172.67397,pullup_down,130
173.01884,174.89116,pullup_down,130
138.28578,171.93915,pullup_down,130
168.3012,151.8208,pullup_down,130
163.51115,155.16008,pullup_down,130
149.45612,160.83218,pullup_down,130
143.03899,164.49869,pullup_down,130
158.13113,168.61397,pullup_down,130
154.7307,172.90968,pullup_down,130
146.71817,160.84555,pullup_down,130
152.60854,164.8412,pullup_down,130
167.93034,162.86882,pullup_down,130
162.97421,158.5285,pullup_down,130
145.50838,162.12476,pullup_down,130
157.17393,163.26305,pullup_down,130
136.35934,165.97424,pullup_down,130
149.63524,156.01042,pullup_down,130
146.89648,160.3494,pullup_down,130
159.20448,153.95241,pullup_down,130
153.834,158.51434,pullup_down,130
161.43568,174.45612,pullup_down,130
146.73375,169.63164,pullup_down,130
146.61494,154.59372,pullup_down,131
153.57861,148.61908,pullup_down,131
152.02258,151.9329,pullup_down,131
153.74211,162.4876,pullup_down,132
152.3004,159.36852,pullup_down,132
152.60468,166.60388,pullup_down,132
151.78664,156.77576,pullup_down,132
107.08719,80.39211,pullup_up,132
142.9334,162.29024,pullup_down,132
140.57611,163.74088,pullup_down,132
164.65851,169.14966,pullup_down,132
149.77536,163.03499,pullup_down,132
155.67535,164.76962,pullup_down,132
155.20056,144.83133,pullup_down,132
151.56271,157.35564,pullup_down,132
150.49763,161.83134,pullup_down,132
37.315136,103.587685,pullup_up,132
174.9698,175.0839,pullup_down,132
157.88805,148.63565,pullup_down,132
154.60222,157.32162,pullup_down,132
169.4694,155.67273,pullup_down,132
152.1243,163.69835,pullup_down,132
150.5358,161.57657,pullup_down,132
131.80547,169.38242,pullup_down,132
146.7351,161.2462,pullup_down,132
159.93758,166.65974,pullup_down,132
96.168434,48.753784,pullup_up,132
161.1971,149.6598,pullup_down,132
153.85216,154.7058,pullup_down,132
157.90022,155.29622,pullup_down,132
166.21626,151.03244,pullup_down,132
156.44777,163.79,pullup_down,132
163.61484,162.23827,pullup_down,132
157.28604,166.10223,pullup_down,132
152.01642,162.57228,pullup_down,132
66.91526,104.474976,pullup_up,132
148.07957,167.02263,pullup_down,132
144.40248,167.82616,pullup_down,132
153.94992,150.11615,pullup_down,132
157.69615,160.8884,pullup_down,132
155.96446,153.18245,pullup_down,132
155.45305,156.9041,pullup_down,132
163.73799,169.86299,pullup_down,132
169.95999,167.57913,pullup_down,132
112.390785,72.41366,pullup_up,133
110.1747,65.97041,pullup_up,133
108.28805,64.27797,pullup_up,133
101.948326,81.98219,pullup_up,133
94.274605,60.755466,pullup_up,133
100.09882,79.26983,pullup_up,133
148.30847,166.41162,pullup_down,133
166.87653,138.37083,pullup_down,133
72.729,72.138275,pullup_up,133
118.303215,60.320896,pullup_up,133
89.91354,54.559036,pullup_up,133
158.44124,144.43477,pullup_down,133
162.10515,157.37502,pullup_down,133
141.75557,167.29218,pullup_down,133
167.4033,137.83339,pullup_down,133
91.856544,58.726265,pullup_up,133
152.42932,154.7784,pullup_down,133
99.74243,74.817276,pullup_up,133
99.947525,81.60371,pullup_up,133
102.86831,86.73369,pullup_up,133
116.03699,65.822075,pullup_up,133
166.97128,175.5062,pullup_down,133
158.79906,162.89171,pullup_down,134
86.42576,82.38518,pullup_up,134
159.86032,146.36389,pullup_down,134
130.42355,21.06866,pullup_up,134
103.317955,23.723413,pullup_up,134
144.66362,155.41998,pullup_down,134
72.60008,59.866734,pullup_up,134
87.66671,102.15263,pullup_up,134
150.49365,152.44466,pullup_down,134
153.29465,147.57011,pullup_down,134
150.91528,150.47522,pullup_down,134
151.90685,151.9581,pullup_down,134
126.095665,42.004665,pullup_up,134
136.65979,167.92181,pullup_down,134
125.65453,58.074474,pullup_up,134
120.45796,52.473984,pullup_up,134
67.126,88.544655,pullup_up,134
34.36124,109.23248,pullup_up,134
84.231964,98.79413,pullup_up,134
151.4284,151.92105,pullup_down,134
156.66289,151.91483,pullup_down,134
123.81086,48.95131,pullup_up,134
104.72741,67.07682,pullup_up,134
100.4047,74.39716,pullup_up,134
108.25886,41.85002,pullup_up,134
110.85156,40.107178,pullup_up,134
101.905815,62.645412,pullup_up,134
105.11208,72.55352,pullup_up,134
162.5875,170.87907,pullup_down,134
154.85693,151.79774,pullup_down,134
153.54872,148.37341,pullup_down,134
163.86185,166.02243,pullup_down,134
158.38626,148.11003,pullup_down,134
155.45093,144.59705,pullup_down,134
150.35918,151.08673,pullup_down,134
139.90408,174.02115,pullup_down,134
86.60409,80.862724,pullup_up,134
75.81026,90.72594,pullup_up,134
60.848568,65.99419,pullup_up,134
48.362057,92.24695,pullup_up,134
59.481308,66.273415,pullup_up,134
114.88203,72.14669,pullup_up,134
78.944756,75.049675,pullup_up,134
158.92227,151.48637,pullup_down,134
166.72096,144.25269,pullup_down,135
154.28879,161.64659,pullup_down,135
161.65376,167.75888,pullup_down,135
73.09914,50.277504,pullup_up,135
74.08086,75.89385,pullup_up,135
85.27443,104.5428,pullup_up,135
81.10399,96.89736,pullup_up,135
81.5173,95.748146,pullup_up,135
165.96828,142.84212,pullup_down,135
162.07098,140.79465,pullup_down,135
85.56979,93.36667,pullup_up,135
76.83195,94.61922,pullup_up,135
77.5577,92.76801,pullup_up,135
69.98367,80.234665,pullup_up,135
77.68939,89.800255,pullup_up,135
96.28953,91.24938,pullup_up,135
176.84457,136.41917,pullup_down,135
164.86328,152.19154,pullup_down,135
146.05107,155.84682,pullup_down,135
164.81046,162.52695,pullup_down,135
173.44879,168.64807,pullup_down,135
165.57602,144.40906,pullup_down,135
165.93767,143.00061,pullup_down,135
151.27835,153.30208,pullup_down,135
156.33208,166.11488,pullup_down,135
159.32549,167.96573,pullup_down,135
163.03642,168.18336,pullup_down,135
163.15895,171.87508,pullup_down,135
162.73756,169.72464,pullup_down,135
154.72766,150.54195,pullup_down,135
161.99213,169.62642,pullup_down,135
163.25934,174.35574,pullup_down,135
162.44408,167.6928,pullup_down,135
163.17583,169.88371,pullup_down,135
162.39938,170.4181,pullup_down,135
163.71365,172.06364,pullup_down,135
163.98734,166.09045,pullup_down,135
165.1972,170.58116,pullup_down,135
158.70145,170.6342,pullup_down,135
151.59245,161.38823,pullup_down,135
154.18286,174.96486,pullup_down,135
155.6275,160.58528,pullup_down,135
168.83122,165.78055,pullup_down,135
155.8664,153.63074,pullup_down,135
93.43918,87.935524,pullup_up,135
83.872856,81.34662,pullup_up,135
85.852295,86.97551,pullup_up,135
86.83794,93.11359,pullup_up,135
82.094955,89.70205,pullup_up,135
81.76781,87.3049,pullup_up,135
84.089005,95.45031,pullup_up,135
80.465416,93.08205,pullup_up,135
82.05698,91.6672,pullup_up,135
84.33232,97.03984,pullup_up,135
83.85868,94.76292,pullup_up,135
88.609566,94.97949,pullup_up,135
96.82199,81.01363,pullup_up,136
96.63312,83.47546,pullup_up,136
97.53491,81.33256,pullup_up,136
88.51189,86.0393,pullup_up,136
89.48918,70.96361,pullup_up,136
96.62456,81.53957,pullup_up,136
94.27488,63.16312,pullup_up,136
101.212975,88.676834,pullup_up,136
98.11596,85.70914,pullup_up,136
107.917915,80.370186,pullup_up,136
99.28492,51.849087,pullup_up,136
84.43339,55.345272,pullup_up,136
104.04562,59.37335,pullup_up,136
87.83841,52.178314,pullup_up,136
88.60614,86.29822,pullup_up,136
85.497345,64.237465,pullup_up,136
110.92212,50.300903,pullup_up,136
117.198555,35.75939,pullup_up,136
122.75136,50.659492,pullup_up,136
153.45259,148.70868,pullup_down,136
163.66048,154.78972,pullup_down,136
159.09482,150.0577,pullup_down,136
138.2261,172.38495,pullup_down,136
135.01564,170.06512,pullup_down,136
134.2038,171.1017,pullup_down,136
130.6673,22.727953,pullup_up,136
129.47914,58.54275,pullup_up,136
126.29553,60.15609,pullup_up,136
128.39548,30.86129,pullup_up,136
131.89102,41.06683,pullup_up,136
134.42981,48.21902,pullup_up,136
159.35506,150.10411,pullup_down,136
161.06422,151.97829,pullup_down,136
167.89268,155.4622,pullup_down,136
160.70096,151.92365,pullup_down,136
155.72093,149.0371,pullup_down,136
157.42097,151.88402,pullup_down,136
157.10045,150.21869,pullup_down,136
154.908,150.31892,pullup_down,136
154.25047,151.84833,pullup_down,136
151.84785,151.57692,pullup_down,136
124.5913,65.26483,pullup_up,136
106.70974,55.870213,pullup_up,136
97.84419,89.67784,pullup_up,136
100.265884,51.946003,pullup_up,136
102.540634,75.60847,pullup_up,136
102.60494,77.44815,pullup_up,136
101.90431,69.15423,pullup_up,136
104.30682,61.34978,pullup_up,136
102.29006,63.38333,pullup_up,136
98.18445,73.74593,pullup_up,136
97.14106,31.00029,pullup_up,136
97.85036,37.28678,pullup_up,136
91.78721,93.50888,pullup_up,136
95.135704,40.74357,pullup_up,136
88.56274,45.881603,pullup_up,136
92.645744,40.562973,pullup_up,136
86.716736,46.592876,pullup_up,136
83.637505,69.64953,pullup_up,136
84.33254,57.588314,pullup_up,136
84.23091,58.76795,pullup_up,136
86.22133,69.42293,pullup_up,136
84.851906,71.39911,pullup_up,136
91.28659,84.20046,pullup_up,136
88.37532,91.885155,pullup_up,136
84.80722,100.39281,pullup_up,136
89.96735,98.16521,pullup_up,136
91.82297,86.58807,pullup_up,136
84.294426,97.533554,pullup_up,136
85.62493,51.30666,pullup_up,136
88.06041,84.4186,pullup_up,136
90.49707,79.103035,pullup_up,136
94.84287,68.84775,pullup_up,136
101.51542,49.16204,pullup_up,136
107.09044,40.35916,pullup_up,136
123.529755,37.80855,pullup_up,136
129.20695,54.338074,pullup_up,136
131.47572,56.25604,pullup_up,136
87.215454,68.8893,pullup_up,136
153.16472,146.94666,pullup_down,136
45.12555,126.44038,pullup_up,136
160.30212,152.60597,pullup_down,136
127.2543,61.835243,pullup_up,137
133.1053,54.67672,pullup_up,137
107.378174,57.970833,pullup_up,137
151.31453,158.3142,pullup_down,137
153.61125,169.47855,pullup_down,137
147.26028,154.37494,pullup_down,137
156.6325,168.29251,pullup_down,137
145.62637,154.44325,pullup_down,137
153.24364,150.30421,pullup_down,137
153.86992,155.06664,pullup_down,137
156.09787,165.49374,pullup_down,137
146.64027,158.90132,pullup_down,137
146.96059,166.5547,pullup_down,137
156.35608,157.21269,pullup_down,137
135.88481,53.106045,pullup_up,137
133.3904,51.931854,pullup_up,137
129.59431,49.446,pullup_up,137
129.64775,58.168655,pullup_up,137
155.9223,173.26138,pullup_down,137
152.62076,172.89198,pullup_down,137
159.00954,160.20667,pullup_down,138
151.61253,155.62941,pullup_down,138
157.88399,162.23323,pullup_down,138
147.59561,155.15811,pullup_down,138
148.49019,153.21335,pullup_down,138
147.80466,158.96347,pullup_down,138
144.97485,162.40923,pullup_down,138
147.3953,163.04535,pullup_down,138
151.85149,162.84076,pullup_down,138
152.87897,159.35582,pullup_down,138
150.25417,165.74866,pullup_down,138
149.74353,165.49554,pullup_down,138
149.99275,166.60059,pullup_down,138
169.84872,167.18044,pullup_down,138
161.6686,165.8463,pullup_down,138
164.76027,166.6311,pullup_down,138
167.76373,169.94974,pullup_down,138
166.2102,168.4732,pullup_down,138
165.95735,170.50313,pullup_down,138
160.19135,170.74365,pullup_down,138
158.17714,169.2497,pullup_down,138
165.53773,167.88338,pullup_down,138
165.0976,162.0134,pullup_down,138
160.6238,162.78052,pullup_down,138
157.72379,160.03447,pullup_down,138
152.95331,157.7414,pullup_down,138
154.33533,157.38881,pullup_down,138
150.31189,152.7047,pullup_down,138
129.5617,40.28391,pullup_up,139
142.89554,28.394003,pullup_up,139
70.79889,104.101494,pullup_up,139
155.64632,146.12144,pullup_down,139
54.150803,90.781204,pullup_up,139
161.32118,152.7693,pullup_down,139
87.95668,93.131035,pullup_up,139
79.92312,101.59067,pullup_up,139
26.961918,133.2033,pullup_up,139
90.52807,76.321884,pullup_up,139
150.78513,149.59192,pullup_down,139
152.03316,148.03075,pullup_down,139
153.8502,151.69186,pullup_down,139
152.8523,150.45087,pullup_down,139
153.76845,149.79254,pullup_down,139
128.78995,53.83311,pullup_up,139
120.32934,68.2059,pullup_up,139
167.64305,166.1235,pullup_down,139
162.78752,170.77922,pullup_down,139
141.08327,168.77437,pullup_down,139
145.16917,166.41547,pullup_down,139
146.90543,168.92995,pullup_down,139
144.15701,171.209,pullup_down,139
156.06267,162.47252,pullup_down,139
142.9294,166.03854,pullup_down,139
57.989914,127.012276,pullup_up,139
154.39261,148.30873,pullup_down,139
160.50061,155.70522,pullup_down,139
154.75679,151.2799,pullup_down,139
155.74367,150.81763,pullup_down,139
152.15282,151.86278,pullup_down,139
156.07292,147.55975,pullup_down,139
164.19221,161.22336,pullup_down,139
159.08282,156.63586,pullup_down,139
28.40875,141.83414,pullup_up,139
24.072887,150.35492,pullup_up,139
164.17465,154.79309,pullup_down,139
154.524,154.64629,pullup_down,139
154.38417,154.29977,pullup_down,139
157.65659,155.97627,pullup_down,139
81.76957,91.701614,pullup_up,139
153.77518,155.97906,pullup_down,139
159.80634,152.67973,pullup_down,139
156.63266,148.94348,pullup_down,139
153.71735,149.50851,pullup_down,139
161.61856,151.51866,pullup_down,139
28.459085,108.822556,pullup_up,139
52.72841,50.51408,pullup_up,139
24.49733,131.2659,pullup_up,139
40.79982,130.69441,pullup_up,139
173.1175,148.81337,pullup_down,139
142.80202,39.712402,pullup_up,139
51.46625,26.728167,pullup_up,139
32.017487,50.670086,pullup_up,139
155.87769,153.2374,pullup_down,139
67.77287,51.014675,pullup_up,139
60.739037,122.39148,pullup_up,139
155.2369,155.53723,pullup_down,139
165.4833,172.93839,pullup_down,140
154.70656,154.64922,pullup_down,140
155.39772,158.45384,pullup_down,140
158.15117,162.08403,pullup_down,140
162.63072,165.56262,pullup_down,140
154.71869,165.09482,pullup_down,140
157.76886,168.6186,pullup_down,140
164.03044,165.79349,pullup_down,140
164.42883,169.72365,pullup_down,140
161.62317,171.64975,pullup_down,140
162.47835,171.56079,pullup_down,140
166.04483,172.00443,pullup_down,140
164.31471,172.95216,pullup_down,140
159.44624,167.51926,pullup_down,140
155.41518,165.48975,pullup_down,140
156.20525,162.92068,pullup_down,140
153.68272,156.21376,pullup_down,140
150.12045,153.79208,pullup_down,140
86.98448,99.55165,pullup_up,140
97.72683,80.206665,pullup_up,140
94.4727,82.11205,pullup_up,140
92.36609,89.406425,pullup_up,140
82.03603,87.70306,pullup_up,140
79.52053,88.150475,pullup_up,140
86.506325,91.990074,pullup_up,140
79.59485,97.8113,pullup_up,140
86.86051,93.028404,pullup_up,140
78.644806,106.871735,pullup_up,140
78.09856,105.655365,pullup_up,140
83.48451,90.15868,pullup_up,140
88.605774,78.17954,pullup_up,140
91.51232,95.34161,pullup_up,140
151.34343,149.79434,pullup_down,140
153.64717,154.69296,pullup_down,140
155.96265,158.32143,pullup_down,140
159.9197,162.46211,pullup_down,140
163.16086,166.08595,pullup_down,140
166.56479,168.18854,pullup_down,140
169.09279,170.79968,pullup_down,140
171.68115,174.28214,pullup_down,140
172.54051,172.87717,pullup_down,140
172.3675,173.10133,pullup_down,140
171.854,172.32507,pullup_down,140
170.35587,170.70267,pullup_down,140
167.0251,170.61612,pullup_down,140
164.93947,170.0604,pullup_down,140
162.54616,165.76248,pullup_down,140
157.75662,159.48813,pullup_down,140
154.50107,157.29688,pullup_down,140
151.32219,154.46637,pullup_down,140
89.11104,92.309,pullup_up,140
86.556366,102.72108,pullup_up,140
105.07017,84.738304,pullup_up,140
83.5225,97.80349,pullup_up,140
85.74017,98.231155,pullup_up,140
81.70133,103.91051,pullup_up,140
76.2386,99.72082,pullup_up,140
76.455124,110.724335,pullup_up,140
84.99332,97.06366,pullup_up,140
82.1195,94.31322,pullup_up,140
77.84164,109.06603,pullup_up,140
73.55792,113.4726,pullup_up,140
75.2577,111.18116,pullup_up,140
151.34164,148.73827,pullup_down,140
152.50082,151.34734,pullup_down,140
156.76863,156.59015,pullup_down,140
158.88838,158.09277,pullup_down,140
161.09595,160.56407,pullup_down,140
163.93274,163.75626,pullup_down,140
165.95848,166.71931,pullup_down,140
167.41614,170.30583,pullup_down,140
169.82559,169.14568,pullup_down,140
167.20088,171.31406,pullup_down,140
169.58018,172.65459,pullup_down,140
166.6279,169.88843,pullup_down,140
165.88412,172.2492,pullup_down,140
165.35786,170.89844,pullup_down,140
160.5758,165.82141,pullup_down,140
157.06369,164.15129,pullup_down,140
155.92921,161.86473,pullup_down,140
153.40375,157.5682,pullup_down,140
99.020256,89.045105,pullup_up,140
91.72552,96.84258,pullup_up,140
97.94435,84.57789,pullup_up,140
98.90573,85.43408,pullup_up,140
81.46383,90.26222,pullup_up,140
84.40139,85.05351,pullup_up,140
76.42179,106.913864,pullup_up,140
73.62198,113.287155,pullup_up,140
71.287834,111.35409,pullup_up,140
69.90092,114.46196,pullup_up,140
76.23931,109.44749,pullup_up,140
75.68752,111.08645,pullup_up,140
82.203255,106.762505,pullup_up,140
85.77043,98.965866,pullup_up,140
154.27884,148.8651,pullup_down,140
158.39397,154.19855,pullup_down,140
159.99026,156.95709,pullup_down,140
159.97939,160.26776,pullup_down,140
163.38336,161.48749,pullup_down,140
166.1023,164.66866,pullup_down,140
167.62569,168.36748,pullup_down,140
169.21254,169.27563,pullup_down,140
169.75732,171.6644,pullup_down,140
170.62413,173.76953,pullup_down,140
166.8403,164.53642,pullup_down,140
169.29636,172.58377,pullup_down,140
167.78027,171.11272,pullup_down,140
158.86,166.52072,pullup_down,140
157.81155,156.75716,pullup_down,140
152.08495,154.18771,pullup_down,140
87.35748,97.878944,pullup_up,140
88.69819,95.384224,pullup_up,140
84.14296,100.15741,pullup_up,140
82.245804,93.54348,pullup_up,140
88.8844,97.07454,pullup_up,140
87.82499,88.01133,pullup_up,140
90.715515,98.35488,pullup_up,140
97.19032,90.81837,pullup_up,140
99.480354,89.834915,pullup_up,140
87.40084,95.56159,pullup_up,140
81.80119,94.254,pullup_up,141
155.96843,160.31851,pullup_down,141
154.43831,159.72342,pullup_down,141
140.61406,162.32664,pullup_down,141
142.2478,159.79994,pullup_down,141
148.43565,154.17032,pullup_down,141
166.4673,137.14896,pullup_down,141
153.64803,147.53372,pullup_down,141
176.07663,161.63385,pullup_down,141
162.94495,158.91364,pullup_down,141
149.27298,151.62297,pullup_down,141
150.43924,151.59528,pullup_down,141
151.10213,157.06557,pullup_down,141
156.79059,151.59798,pullup_down,141
151.53738,154.42758,pullup_down,142
149.06287,173.67255,pullup_down,142
176.4684,167.04971,pullup_down,142
155.19365,152.45393,pullup_down,142
175.25418,148.58035,pullup_down,142
165.15028,165.98022,pullup_down,142
170.58191,156.42198,pullup_down,142
44.37407,125.30159,pullup_up,142
113.072495,73.38435,pullup_up,142
84.20749,81.92204,pullup_up,142
161.18228,153.34006,pullup_down,142
167.64296,165.49936,pullup_down,142
160.66034,168.09714,pullup_down,142
161.32628,156.2369,pullup_down,142
161.53441,157.48833,pullup_down,142
164.00836,159.25816,pullup_down,142
29.784735,55.44165,pullup_up,142
136.98935,171.24149,pullup_down,142
105.75377,64.04903,pullup_up,142
170.74434,151.71094,pullup_down,142
38.948875,145.04005,pullup_up,142
57.754883,107.24846,pullup_up,142
160.5143,153.02179,pullup_down,142
165.27469,157.00052,pullup_down,142
157.75781,151.67142,pullup_down,142
160.69997,160.33836,pullup_down,142
155.67224,166.66554,pullup_down,142
161.84846,169.89767,pullup_down,142
82.43613,86.07316,pullup_up,142
112.35263,68.81259,pullup_up,142
37.069862,96.79826,pullup_up,142
100.62441,46.357674,pullup_up,142
108.03528,78.783356,pullup_up,142
30.942324,57.235283,pullup_up,142
82.708115,92.935875,pullup_up,142
58.588165,45.282055,pullup_up,142
53.635807,120.18676,pullup_up,142
43.15621,65.71503,pullup_up,142
167.78287,166.88579,pullup_down,142
154.72678,170.53284,pullup_down,142
151.87486,173.04059,pullup_down,142
164.87544,168.57016,pullup_down,142
157.68967,171.16104,pullup_down,142
163.93842,165.83044,pullup_down,142
159.39061,177.28212,pullup_down,142
162.14687,141.64005,pullup_down,143
155.85396,144.63116,pullup_down,143
160.50517,146.91737,pullup_down,143
157.96811,148.69931,pullup_down,143
165.67398,145.54657,pullup_down,143
162.08498,144.3689,pullup_down,143
162.87444,147.00397,pullup_down,143
163.82355,136.69139,pullup_down,143
159.30214,141.00272,pullup_down,143
159.85582,144.05322,pullup_down,143
158.06636,146.6578,pullup_down,143
160.88113,141.87663,pullup_down,143
161.67635,142.95682,pullup_down,143
158.88266,144.426,pullup_down,143
157.36008,147.0086,pullup_down,143
156.77979,145.33946,pullup_down,143
160.23845,152.78229,pullup_down,143
157.80872,148.78525,pullup_down,143
169.15506,153.42851,pullup_down,143
159.87944,151.1318,pullup_down,143
156.63815,151.89842,pullup_down,143
152.07191,151.67488,pullup_down,143
156.1631,150.27785,pullup_down,143
157.50015,152.63908,pullup_down,143
166.89908,155.0645,pullup_down,143
164.82362,155.17583,pullup_down,143
163.05046,156.82843,pullup_down,143
166.14384,155.41762,pullup_down,143
162.33205,151.39044,pullup_down,143
162.06615,151.33492,pullup_down,143
164.47766,149.53943,pullup_down,143
166.49568,155.34816,pullup_down,143
166.24297,149.44661,pullup_down,143
165.7388,153.90686,pullup_down,143
167.16774,157.9269,pullup_down,143
165.93387,157.55017,pullup_down,143
