left_torso_angle,right_torso_angle,label,source
36.02887768690419,27.89124754049601,situp_up,310
34.68190753239509,34.71994556100182,situp_up,310
37.3597586806902,34.991669891788405,situp_up,310
41.76358165734982,39.818911166123485,situp_up,310
30.8093086478078,49.21766956878611,situp_up,310
82.01903151580329,50.39583714398464,situp_up,310
67.16562284856391,65.24830938310886,situp_up,310
57.66948014087517,42.61927179642964,situp_up,310
68.19605376870896,34.158554846883824,situp_up,310
60.64555684736998,52.85985466720189,situp_up,310
64.99013790038649,57.25677531042911,situp_up,310
72.69047920318864,42.39817910034864,situp_up,310
44.600908958656646,40.58683257260781,situp_up,310
35.35247229579136,36.98385704821855,situp_up,310
33.85809343354812,30.167002190232203,situp_up,310
36.891632019129176,32.60161585684116,situp_up,310
32.03563805277312,30.093933819443038,situp_up,310
35.81677523220285,34.356564894636485,situp_up,310
29.2208158645832,33.1060263487165,situp_up,310
49.34860945559029,53.99434268111816,situp_up,310
45.40507765403055,56.45182007150069,situp_up,310
43.3373884026365,49.33665178566237,situp_up,310
37.16592054775234,33.41123282144558,situp_up,310
33.9262369316229,36.347466616397,situp_up,310
35.82458855305608,31.843196001166955,situp_up,310
37.3476613704316,35.91720660725041,situp_up,310
38.31326873083149,39.15491422330353,situp_up,310
39.08323479565927,39.69476720225556,situp_up,310
42.70181464464152,41.67149074589128,situp_up,310
43.886504149790696,42.44821241451334,situp_up,310
45.95986109337317,44.2696116793592,situp_up,310
43.957353817446325,35.84334138080839,situp_up,310
42.83214743364995,40.72403287117504,situp_up,310
66.96266895691612,63.44750468700965,situp_up,310
173.62737884006896,156.88362582773263,situp_down,310
64.88922236756154,68.92451517428549,situp_up,310
147.2569825014942,156.1673079933484,situp_down,310
150.4293414241608,159.13528956814767,situp_down,310
146.81489137709406,159.0639580662347,situp_down,310
149.33655343641942,163.45203061115626,situp_down,310
153.79199119921583,158.3364452241886,situp_down,310
159.2512909694926,166.1984973019654,situp_down,310
158.18416654148237,163.5062796637137,situp_down,310
161.5545828835223,162.42569542507144,situp_down,310
159.64238098430488,158.73444138307283,situp_down,310
156.52468110403004,154.7553978231151,situp_down,310
158.70902974351833,159.96279360172824,situp_down,310
159.99875610333632,158.70420293147677,situp_down,310
37.24361895089789,40.2631532012791,situp_up,310
33.2271654779546,12.609270261977656,situp_up,310
46.89417005072954,82.47670363055471,situp_up,310
39.91034361797024,29.22457465243802,situp_up,310
41.46017552233034,33.7120593542604,situp_up,310
35.64985298801819,28.06036831364091,situp_up,310
